nrpolizza;DENOM_PRODOTTO;Cod. Agenzia;Riscatto;dtdatarif liquidato;Classificazione;Tipo_premio;Antidurata;Anno dec;IBRIDO/altro;Famiglia Prodotto;Antidurata arrotondata;Periodo di osservazione
025235943;Extra POP;02103;1.653,31;1/12/2024;Uscita definitiva;PR;3,088888889;2.021;di cui Ibridi;Extra;3;2.024
025089859;Extra POP;02103;800,03;1/4/2024;Uscita definitiva;PR;2,927777778;2.021;di cui Ibridi;Extra;3;2.024
025179485;Extra POP;02103;1.230,40;1/2/2024;Uscita definitiva;PR;2,502777778;2.021;di cui Ibridi;Extra;3;2.024
024498225;Valore Futuro 2015;24399;50.008,89;1/10/2024;Riscatto reworkato;PU;5,758333333;2.018;di cui Ibridi;Valore Futuro;6;2.024
022021390;D'ORO 2010;37509;9.340,42;1/5/2024;Uscita definitiva;PR;13,60555556;2.010;di cui altro;D'ORO;ott-15;2.024
024499242;Extra di Alleanza;16599;3.308,32;1/9/2024;Uscita definitiva;PR;5,647222222;2.019;di cui Ibridi;Extra;5;2.024
024714469;Valore Euro San Giorgio;24399;10.644,45;1/9/2024;Uscita definitiva;PU;4,830555556;2.019;di cui altro;Valore Euro San Giorgio;5;2.024
024369247;Extra di Alleanza;37535;5.023,97;1/5/2024;Uscita definitiva;PR;5,833333333;2.018;di cui Ibridi;Extra;6;2.024
025480019;AllORO 2022;20799;9.989,95;1/5/2024;Uscita definitiva;PU;1,5;2.022;di cui altro;AllORO;2;2.024
022088684;D'ORO 2010;37509;8.597,00;1/5/2024;Uscita definitiva;PR;13,38055556;2.010;di cui altro;D'ORO;ott-15;2.024
024379578;Valore Alleanza;02104;10.103,42;1/1/2024;Uscita definitiva;PU;5,447222222;2.018;di cui Ibridi;Valore Alleanza;6;2.024
024381291;Extra di Alleanza;02104;7.999,08;1/11/2024;Uscita definitiva;PR;6,269444444;2.018;di cui Ibridi;Extra;6;2.024
024560861;Reinvesto Valore;24399;6.922,99;1/5/2024;Uscita definitiva;PU;5,086111111;2.019;di cui Ibridi;Valore Alleanza;5;2.024
021926595;D'ORO 2010;16599;7.634,01;1/9/2024;Uscita definitiva;PR;14,33055556;2.010;di cui altro;D'ORO;ott-15;2.024
022202422;ALLECAPITAL TT 0%;34299;18.943,30;1/2/2024;Uscita definitiva;PR;12,75;2.011;di cui altro;Allecapital/Newcapitall;ott-15;2.024
024641956;Valore Futuro Piu;37522;4.108,24;1/5/2024;Uscita definitiva;PU;4,808333333;2.019;di cui Ibridi;Valore Futuro Piu;5;2.024
024016167;Valore Futuro 2015;02999;5.975,77;1/7/2024;Uscita definitiva;PU;7,169444444;2.017;di cui Ibridi;Valore Futuro;7;2.024
024218383;Extra di Alleanza;03699;3.008,84;1/3/2024;Uscita definitiva;PR;6,116666667;2.018;di cui Ibridi;Extra;6;2.024
024578585;Valore Alleanza;27099;25.122,76;1/8/2024;Riscatto reworkato;PU;5,266666667;2.019;di cui Ibridi;Valore Alleanza;5;2.024
024603947;Valore Futuro Piu;27099;10.010,94;1/11/2024;Uscita definitiva;PU;5,425;2.019;di cui Ibridi;Valore Futuro Piu;5;2.024
024051901;Extra di Alleanza;21899;3.347,83;1/5/2024;Uscita definitiva;PR;6,911111111;2.017;di cui Ibridi;Extra;7;2.024
023587315;Valore Futuro 2015;00399;21.086,88;1/3/2024;Uscita definitiva;PU;8,186111111;2.015;di cui Ibridi;Valore Futuro;9;2.024
021991111;D'ORO 2010;02899;28.947,36;1/4/2024;Uscita definitiva;PR;13,67777778;2.010;di cui altro;D'ORO;ott-15;2.024
022141427;ALLECAPITAL TT 0%;24899;18.858,96;1/1/2024;Uscita definitiva;PR;12,85833333;2.011;di cui altro;Allecapital/Newcapitall;ott-15;2.024
024804015;Extra POP;24799;1.896,81;1/7/2024;Uscita definitiva;PR;4,341666667;2.020;di cui Ibridi;Extra;4;2.024
024805423;AllORO 2016;24799;525,13;1/7/2024;Uscita definitiva;PU;4,341666667;2.020;di cui altro;AllORO;4;2.024
024322387;Valore Futuro 2015;37541;12.296,35;1/8/2024;Uscita definitiva;PU;6,236111111;2.018;di cui Ibridi;Valore Futuro;6;2.024
021454831;Reinvesto di Alleanza;04299;56.805,82;1/6/2024;Riscatto reworkato;PU;15,92222222;2.008;di cui altro;Reinvesto;15-20+;2.024
025369928;Valore EverGreen;13699;6.211,08;1/10/2024;Uscita definitiva;PU;2,408333333;2.022;di cui Ibridi;Valore EverGreen;2;2.024
022684335;D'ORO 2012;11099;8.662,22;1/2/2024;Uscita definitiva;PR;11,01666667;2.013;di cui altro;D'ORO;ott-15;2.024
022685176;D'ORO 2012;11099;8.673,58;1/2/2024;Uscita definitiva;PR;11,01666667;2.013;di cui altro;D'ORO;ott-15;2.024
024185737;Extra di Alleanza;16599;6.717,56;1/5/2024;Uscita definitiva;PR;6,422222222;2.017;di cui Ibridi;Extra;7;2.024
022261659;AllORO;23399;15.211,65;1/7/2024;Uscita definitiva;PU;12,95;2.011;di cui altro;AllORO;ott-15;2.024
022179898;ALLECAPITAL TT 0%;07202;15.852,69;1/7/2024;Uscita definitiva;PR;13,25277778;2.011;di cui altro;Allecapital/Newcapitall;ott-15;2.024
022033154;D'ORO 2010;27799;26.153,34;1/12/2024;Uscita definitiva;PR;14,16944444;2.010;di cui altro;D'ORO;ott-15;2.024
023697251;D'ORO 2015;27799;5.468,94;1/12/2024;Uscita definitiva;PR;8,605555556;2.016;di cui altro;D'ORO;8;2.024
023796090;D'ORO 2015;02499;6.523,49;1/1/2024;Uscita definitiva;PR;7,419444444;2.016;di cui altro;D'ORO;8;2.024
024666170;Valore Futuro Piu;28099;25.299,79;1/9/2024;Riscatto reworkato;PU;5,011111111;2.019;di cui Ibridi;Valore Futuro Piu;5;2.024
024054136;Extra di Alleanza;04599;1.088,05;1/11/2024;Uscita definitiva;PR;7,402777778;2.017;di cui Ibridi;Extra;7;2.024
025059294;Valore EverGreen;37546;9.387,00;1/6/2024;Uscita definitiva;PU;3,188888889;2.021;di cui Ibridi;Valore EverGreen;3;2.024
024450148;Reinvesto Valore;09299;16.449,28;1/5/2024;Uscita definitiva;PU;5,5;2.018;di cui Ibridi;Valore Alleanza;6;2.024
024954851;Valore Euro San Giorgio;29299;10.063,91;1/7/2024;Uscita definitiva;PU;3,666666667;2.020;di cui altro;Valore Euro San Giorgio;4;2.024
024327576;Valore Alleanza;01800;10.113,48;1/1/2024;Uscita definitiva;PU;5,602777778;2.018;di cui Ibridi;Valore Alleanza;6;2.024
024443731;Valore Futuro 2015;05700;4.156,96;1/4/2024;Riscatto reworkato;PU;5,425;2.018;di cui Ibridi;Valore Futuro;6;2.024
024720614;Valore Futuro Piu;05399;14.617,47;1/11/2024;Riscatto reworkato;PU;4,986111111;2.019;di cui Ibridi;Valore Futuro Piu;5;2.024
023307213;Valore Futuro;37517;17.169,80;1/4/2024;Riscatto reworkato;PU;9,094444444;2.015;di cui Ibridi;Valore Futuro;9;2.024
023359693;Capitalizza di Alleanza 2012;10699;12.286,38;1/11/2024;Uscita definitiva;PU;9,516666667;2.015;di cui altro;Capitalizza;9;2.024
021488721;D'ORO 2006;37520;13.485,98;1/11/2024;Uscita definitiva;PR;16,16111111;2.008;di cui altro;D'ORO;15-20+;2.024
024247814;NEWCAPITALL di Alleanza 2016;30499;9.632,62;1/11/2024;Uscita definitiva;PR;6,702777778;2.018;di cui altro;Allecapital/Newcapitall;6;2.024
023017822;D'ORO 2012;03800;5.519,80;1/7/2024;Uscita definitiva;PR;10,32222222;2.014;di cui altro;D'ORO;ott-15;2.024
024496947;Extra di Alleanza;36899;6.134,44;1/2/2024;Uscita definitiva;PR;5,091666667;2.018;di cui Ibridi;Extra;6;2.024
023571723;Futuro D'Oro;03500;29.465,94;1/4/2024;Uscita definitiva;PR;8,327777778;2.015;di cui Ibridi;Futuro D'Oro;9;2.024
023987169;Extra di Alleanza;03500;4.759,80;1/4/2024;Uscita definitiva;PR;7,002777778;2.017;di cui Ibridi;Extra;7;2.024
025037041;Extra POP;04902;2.321,31;1/11/2024;Uscita definitiva;PR;3,683333333;2.021;di cui Ibridi;Extra;3;2.024
023054547;REINVESTO Plus;04299;12.811,79;1/5/2024;Riscatto reworkato;PU;10,00555556;2.014;di cui altro;Reinvesto;ott-15;2.024
024314986;Valore Alleanza;05100;11.136,16;1/8/2024;Uscita definitiva;PU;6,241666667;2.018;di cui Ibridi;Valore Alleanza;6;2.024
024124153;Extra di Alleanza;02103;3.193,84;1/12/2024;Uscita definitiva;PR;7,177777778;2.017;di cui Ibridi;Extra;7;2.024
024176893;AllORO 2016;02103;1.634,26;1/12/2024;Uscita definitiva;PU;7,016666667;2.017;di cui altro;AllORO;7;2.024
024459455;Extra di Alleanza;33299;2.640,11;1/8/2024;Uscita definitiva;PR;5,705555556;2.018;di cui Ibridi;Extra;6;2.024
024313176;Extra di Alleanza;08899;8.104,23;1/11/2024;Uscita definitiva;PR;6,491666667;2.018;di cui Ibridi;Extra;6;2.024
025277288;Valore Futuro Piu;26599;35.072,28;1/10/2024;Uscita definitiva;PU;2,775;2.021;di cui Ibridi;Valore Futuro Piu;3;2.024
023002987;D'ORO 2012;37505;17.963,30;1/10/2024;Uscita definitiva;PR;10,59722222;2.014;di cui altro;D'ORO;ott-15;2.024
025323297;Valore EverGreen;37519;10.266,65;1/8/2024;Uscita definitiva;PU;2,427777778;2.022;di cui Ibridi;Valore EverGreen;2;2.024
025356098;Reinvesto EverGreen;26599;105,7;1/11/2024;Uscita definitiva;PU;2,547222222;2.022;di cui Ibridi;Reinvesto EverGreen;2;2.024
023471407;Valore Futuro;18599;5.100,60;1/2/2024;Uscita definitiva;PU;8,477777778;2.015;di cui Ibridi;Valore Futuro;9;2.024
023164002;D'ORO 2012;30399;3.764,50;1/9/2024;Uscita definitiva;PR;9,983333333;2.014;di cui altro;D'ORO;ott-15;2.024
022816571;REINVESTO Plus;05900;25.392,37;1/4/2024;Riscatto reworkato;PU;10,75833333;2.013;di cui altro;Reinvesto;ott-15;2.024
024817708;Reinvesto Valore;01900;4.603,96;1/8/2024;Uscita definitiva;PU;4,352777778;2.020;di cui Ibridi;Valore Alleanza;4;2.024
003427784;DR2000 FISCALITA 2001;26099;22.262,74;1/5/2024;Uscita definitiva;PR;22,5;2.001;di cui altro;D'ORO;15-20+;2.024
025630370;Valore Futuro Piu;18099;9.913,82;1/11/2024;Uscita definitiva;PU;1,45;2.023;di cui Ibridi;Valore Futuro Piu;1;2.024
025293736;AllORO 2016;10699;9.778,22;1/3/2024;Uscita definitiva;PU;2,097222222;2.022;di cui altro;AllORO;2;2.024
024975813;Extra POP;03699;1.112,95;1/12/2024;Uscita definitiva;PR;4,005555556;2.020;di cui Ibridi;Extra;4;2.024
023035912;D'ORO 2012;01203;8.727,02;1/11/2024;Uscita definitiva;PR;10,58333333;2.014;di cui altro;D'ORO;ott-15;2.024
024402123;Valore Futuro 2015;28099;49.434,75;1/5/2024;Riscatto reworkato;PU;5,669444444;2.018;di cui Ibridi;Valore Futuro;6;2.024
023008976;Valore Futuro;00403;3.745,22;1/3/2024;Riscatto reworkato;PU;9,997222222;2.014;di cui Ibridi;Valore Futuro;ott-15;2.024
022693175;AllORO;20799;5.034,06;1/1/2024;Uscita definitiva;PU;10,91666667;2.013;di cui altro;AllORO;ott-15;2.024
024177337;Valore Futuro 2015;06199;27.840,72;1/5/2024;Uscita definitiva;PU;6,433333333;2.017;di cui Ibridi;Valore Futuro;7;2.024
022853334;D'ORO 2012;00400;15.100,07;1/2/2024;Uscita definitiva;PR;10,50277778;2.013;di cui altro;D'ORO;ott-15;2.024
023574237;NEWCAPITALL di Alleanza 2014;20499;6.197,84;1/11/2024;Uscita definitiva;PR;8,911111111;2.015;di cui altro;Allecapital/Newcapitall;9;2.024
025541950;Smart EverGreen 2022;32899;7.650,95;1/10/2024;Uscita definitiva;PR;1,669444444;2.023;di cui Ibridi;Smart EverGreen;1;2.024
025667939;Smart EverGreen 2022;32899;5.692,67;1/10/2024;Uscita definitiva;PR;1,238888889;2.023;di cui Ibridi;Smart EverGreen;1;2.024
025345293;Valore EverGreen;07399;68,54;1/11/2024;Uscita definitiva;PU;2,586111111;2.022;di cui Ibridi;Valore EverGreen;2;2.024
023042696;NEWCAPITALL di Alleanza;13699;57.430,63;1/5/2024;Uscita definitiva;PR;10,07777778;2.014;di cui altro;Allecapital/Newcapitall;ott-15;2.024
024835447;Valore Euro San Giorgio;28199;45.952,97;1/7/2024;Uscita definitiva;PU;4,15;2.020;di cui altro;Valore Euro San Giorgio;4;2.024
024857900;Extra POP;01500;2.521,77;1/3/2024;Uscita definitiva;PR;3,702777778;2.020;di cui Ibridi;Extra;4;2.024
023115475;D'ORO 2012;12699;9.255,81;1/4/2024;Uscita definitiva;PR;9,736111111;2.014;di cui altro;D'ORO;ott-15;2.024
024789265;Reinvesto Valore;04299;2.546,78;1/2/2024;Uscita definitiva;PU;3,991666667;2.020;di cui Ibridi;Valore Alleanza;4;2.024
023865678;Extra di Alleanza;02104;3.496,44;1/4/2024;Uscita definitiva;PR;7,405555556;2.016;di cui Ibridi;Extra;8;2.024
024425294;Valore Futuro 2015;07499;7.663,06;1/1/2024;Riscatto reworkato;PU;5,252777778;2.018;di cui Ibridi;Valore Futuro;6;2.024
024458786;Reinvesto Valore;11599;10.883,01;1/2/2024;Riscatto reworkato;PU;5,208333333;2.018;di cui Ibridi;Valore Alleanza;6;2.024
023964427;Capitalizza di Alleanza 2012;37534;5.492,40;1/8/2024;Uscita definitiva;PU;7,405555556;2.017;di cui altro;Capitalizza;7;2.024
021379022;AllORO;30399;12.653,28;1/5/2024;Uscita definitiva;PU;16,09166667;2.008;di cui altro;AllORO;15-20+;2.024
022095064;AllORO;04599;15.151,06;1/5/2024;Uscita definitiva;PU;13,35833333;2.010;di cui altro;AllORO;ott-15;2.024
023808159;Capitalizza di Alleanza 2012;02499;45.674,76;1/3/2024;Uscita definitiva;PU;7,552777778;2.016;di cui altro;Capitalizza;8;2.024
022473501;NEWCAPITALL di Alleanza;02499;33.973,98;1/8/2024;Riscatto reworkato;PR;12,27777778;2.012;di cui altro;Allecapital/Newcapitall;ott-15;2.024
024958604;Extra POP;34199;2.643,83;1/4/2024;Uscita definitiva;PR;3,408333333;2.020;di cui Ibridi;Extra;4;2.024
020905879;D'ORO 2006;09599;24.312,09;1/1/2024;Uscita definitiva;PR;17,79444444;2.006;di cui altro;D'ORO;15-20+;2.024
023827219;D'ORO 2015;00403;8.822,41;1/3/2024;Uscita definitiva;PR;7,425;2.016;di cui altro;D'ORO;8;2.024
023067324;AllORO 2013;08100;35.000,00;1/5/2024;Riscatto reworkato;PU;9,983333333;2.014;di cui altro;AllORO;ott-15;2.024
024076807;Extra di Alleanza;35799;6.948,87;1/5/2024;Uscita definitiva;PR;6,830555556;2.017;di cui Ibridi;Extra;7;2.024
023256575;Valore Futuro;07399;11.738,66;1/8/2024;Uscita definitiva;PU;9,613888889;2.014;di cui Ibridi;Valore Futuro;ott-15;2.024
023335214;Valore Futuro;33299;16.712,90;1/10/2024;Uscita definitiva;PU;9,508333333;2.015;di cui Ibridi;Valore Futuro;9;2.024
023705653;D'ORO 2015;24799;4.390,87;1/5/2024;Uscita definitiva;PR;7,997222222;2.016;di cui altro;D'ORO;8;2.024
024135847;Extra di Alleanza;01202;18.142,46;1/11/2024;Uscita definitiva;PR;7,083333333;2.017;di cui Ibridi;Extra;7;2.024
024288374;D'ORO 2015;37508;9.036,74;1/2/2024;Uscita definitiva;PR;5,836111111;2.018;di cui altro;D'ORO;6;2.024
025428528;Reinvesto EverGreen;07502;5.890,21;1/9/2024;Uscita definitiva;PU;2,088888889;2.022;di cui Ibridi;Reinvesto EverGreen;2;2.024
024725512;Valore Futuro Piu;37520;5.083,71;1/4/2024;Uscita definitiva;PU;4,366666667;2.019;di cui Ibridi;Valore Futuro Piu;5;2.024
021866478;D'ORO 2006;00404;16.592,76;1/9/2024;Uscita definitiva;PR;14,54166667;2.010;di cui altro;D'ORO;ott-15;2.024
024981818;Valore EverGreen;37527;34.701,77;1/4/2024;Uscita definitiva;PU;3,330555556;2.020;di cui Ibridi;Valore EverGreen;4;2.024
023382138;Futuro D'Oro;37499;2.019,42;1/8/2024;Uscita definitiva;PR;9,233333333;2.015;di cui Ibridi;Futuro D'Oro;9;2.024
024590288;Extra di Alleanza;00702;2.017,17;1/3/2024;Uscita definitiva;PR;4,822222222;2.019;di cui Ibridi;Extra;5;2.024
024313240;Extra di Alleanza;23899;8.617,68;1/8/2024;Uscita definitiva;PR;6,241666667;2.018;di cui Ibridi;Extra;6;2.024
024440358;Valore Futuro 2015;08899;13.470,71;1/6/2024;Uscita definitiva;PU;5,594444444;2.018;di cui Ibridi;Valore Futuro;6;2.024
024441521;Extra di Alleanza;08899;11.868,63;1/6/2024;Uscita definitiva;PR;5,594444444;2.018;di cui Ibridi;Extra;6;2.024
023761921;Capitalizza di Alleanza 2012;29199;42.064,65;1/4/2024;Uscita definitiva;PU;7,791666667;2.016;di cui altro;Capitalizza;8;2.024
023841227;D'ORO 2015;09599;3.375,08;1/2/2024;Uscita definitiva;PR;7,319444444;2.016;di cui altro;D'ORO;8;2.024
023656169;D'ORO 2015;04902;9.072,88;1/2/2024;Uscita definitiva;PR;7,908333333;2.016;di cui altro;D'ORO;8;2.024
023656478;Capitalizza di Alleanza 2012;04902;6.084,57;1/2/2024;Uscita definitiva;PU;7,916666667;2.016;di cui altro;Capitalizza;8;2.024
023953203;Capitalizza di Alleanza 2012;04902;5.608,75;1/2/2024;Uscita definitiva;PU;6,927777778;2.017;di cui altro;Capitalizza;7;2.024
024466816;Reinvesto Valore;05302;11.484,13;1/2/2024;Uscita definitiva;PU;5,172222222;2.018;di cui Ibridi;Valore Alleanza;6;2.024
024143960;Valore Alleanza;05302;31.598,49;1/6/2024;Uscita definitiva;PU;6,652777778;2.017;di cui Ibridi;Valore Alleanza;7;2.024
024330304;Valore Alleanza;32899;14.154,60;1/7/2024;Uscita definitiva;PU;6,097222222;2.018;di cui Ibridi;Valore Alleanza;6;2.024
024643766;Valore Euro San Giorgio;18499;5.057,90;1/4/2024;Uscita definitiva;PU;4,708333333;2.019;di cui altro;Valore Euro San Giorgio;5;2.024
022773762;NEWCAPITALL di Alleanza;12499;9.115,73;1/11/2024;Uscita definitiva;PR;11,48888889;2.013;di cui altro;Allecapital/Newcapitall;ott-15;2.024
024482081;Reinvesto Valore;13699;11.143,77;1/10/2024;Riscatto reworkato;PU;5,794444444;2.018;di cui Ibridi;Valore Alleanza;6;2.024
024754542;Valore Euro San Giorgio;03902;52.641,36;1/1/2024;Uscita definitiva;PU;4,027777778;2.019;di cui altro;Valore Euro San Giorgio;5;2.024
024562418;Extra di Alleanza;33299;4.115,92;1/2/2024;Uscita definitiva;PR;4,836111111;2.019;di cui Ibridi;Extra;5;2.024
021623532;AllORO Dip;11899;15.472,89;1/6/2024;Riscatto reworkato;PU;15,21388889;2.009;di cui altro;AllORO;ott-15;2.024
022633593;FarPiu' X5a TT 0% Dip;11899;1.501,05;1/9/2024;Riscatto reworkato;PU;11,77777778;2.012;di cui altro;FarPiu';ott-15;2.024
023051581;FarPiu' X5a INT TT 0%;11899;1.160,99;1/9/2024;Riscatto reworkato;PU;10,35277778;2.014;di cui altro;FarPiu';ott-15;2.024
024134933;Extra di Alleanza;37546;3.586,39;1/6/2024;Uscita definitiva;PR;6,666666667;2.017;di cui Ibridi;Extra;7;2.024
025267167;Valore Futuro Piu;35399;13.931,42;1/3/2024;Uscita definitiva;PU;2,244444444;2.021;di cui Ibridi;Valore Futuro Piu;3;2.024
024732839;Valore Euro San Giorgio;12799;125.858,94;1/12/2024;Riscatto reworkato;PU;5,005555556;2.019;di cui altro;Valore Euro San Giorgio;5;2.024
024135477;Extra di Alleanza;27799;3.475,55;1/4/2024;Uscita definitiva;PR;6,5;2.017;di cui Ibridi;Extra;7;2.024
024947141;Smart EverGreen;37527;6.018,02;1/1/2024;Riscatto reworkato;PR;3,172222222;2.020;di cui Ibridi;Smart EverGreen;4;2.024
023361614;Valore Futuro;00804;26.489,70;1/4/2024;Riscatto reworkato;PU;8,933333333;2.015;di cui Ibridi;Valore Futuro;9;2.024
025237695;Extra POP;08300;4.139,68;1/11/2024;Uscita definitiva;PR;3,002777778;2.021;di cui Ibridi;Extra;3;2.024
022444036;NEWCAPITALL di Alleanza;02399;29.086,51;1/10/2024;Uscita definitiva;PR;12,57222222;2.012;di cui altro;Allecapital/Newcapitall;ott-15;2.024
023577095;D'ORO 2015;02399;8.112,61;1/10/2024;Uscita definitiva;PR;8,825;2.015;di cui altro;D'ORO;9;2.024
025582956;Valore 125;37507;26.000,00;1/3/2024;Uscita definitiva;PU;0,944444444;2.023;di cui altro;VALORE 125;1;2.024
025270948;Valore EverGreen;30399;3.061,94;1/2/2024;Uscita definitiva;PU;2,130555556;2.021;di cui Ibridi;Valore EverGreen;3;2.024
023135594;D'ORO 2012;34599;1.147,35;1/11/2024;Uscita definitiva;PR;10,25277778;2.014;di cui altro;D'ORO;ott-15;2.024
024393847;Extra di Alleanza;30399;8.567,68;1/2/2024;Uscita definitiva;PR;5,505555556;2.018;di cui Ibridi;Extra;6;2.024
025290581;Valore Futuro Piu;26599;6.006,07;1/2/2024;Uscita definitiva;PU;2,036111111;2.022;di cui Ibridi;Valore Futuro Piu;2;2.024
025342940;Valore Futuro Piu;18799;5.010,46;1/2/2024;Uscita definitiva;PU;1,847222222;2.022;di cui Ibridi;Valore Futuro Piu;2;2.024
024478590;Reinvesto Valore;18499;16.133,43;1/2/2024;Uscita definitiva;PU;5,155555556;2.018;di cui Ibridi;Valore Alleanza;6;2.024
023180615;Valore Futuro;14199;80.561,22;1/9/2024;Riscatto reworkato;PU;9,905555556;2.014;di cui Ibridi;Valore Futuro;ott-15;2.024
025215390;Smart EverGreen;14199;2.082,61;1/3/2024;Riscatto reworkato;PR;2,413888889;2.021;di cui Ibridi;Smart EverGreen;3;2.024
023970112;Extra di Alleanza;17599;7.742,75;1/11/2024;Uscita definitiva;PR;7,647222222;2.017;di cui Ibridi;Extra;7;2.024
024410724;Extra di Alleanza;27799;5.993,22;1/3/2024;Uscita definitiva;PR;5,488888889;2.018;di cui Ibridi;Extra;6;2.024
024451223;Smart Capital;16699;9.973,28;1/12/2024;Uscita definitiva;PR;6,083333333;2.018;di cui Ibridi;Smart Capital;6;2.024
025539125;Smart EverGreen 2022;35399;3.695,36;1/3/2024;Uscita definitiva;PR;1,091666667;2.023;di cui Ibridi;Smart EverGreen;1;2.024
025403212;Valore Futuro Piu;35999;4.996,82;1/4/2024;Uscita definitiva;PU;1,766666667;2.022;di cui Ibridi;Valore Futuro Piu;2;2.024
023114252;D'ORO 2012;03902;9.922,56;1/1/2024;Uscita definitiva;PR;9,488888889;2.014;di cui altro;D'ORO;ott-15;2.024
025579416;Valore 125;37534;14.000,00;1/5/2024;Uscita definitiva;PU;1,130555556;2.023;di cui altro;VALORE 125;1;2.024
024462134;Valore Futuro 2015;13499;22.376,64;1/9/2024;Uscita definitiva;PU;5,772222222;2.018;di cui Ibridi;Valore Futuro;6;2.024
024543082;Valore Futuro 2015;13499;9.918,91;1/9/2024;Uscita definitiva;PU;5,494444444;2.019;di cui Ibridi;Valore Futuro;5;2.024
023278790;NEWCAPITALL di Alleanza 2014;01799;14.340,60;1/10/2024;Uscita definitiva;PR;9,669444444;2.015;di cui altro;Allecapital/Newcapitall;9;2.024
022202839;D'ORO 2010;14599;20.385,52;1/3/2024;Uscita definitiva;PR;12,83333333;2.011;di cui altro;D'ORO;ott-15;2.024
023383943;Futuro D'Oro;03303;15.468,04;1/10/2024;Uscita definitiva;PR;9,4;2.015;di cui Ibridi;Futuro D'Oro;9;2.024
024729168;Smart Capital;05800;10.347,65;1/5/2024;Uscita definitiva;PR;4,427777778;2.019;di cui Ibridi;Smart Capital;5;2.024
025217110;Smart EverGreen;37520;4.263,29;1/5/2024;Uscita definitiva;PR;2,569444444;2.021;di cui Ibridi;Smart EverGreen;3;2.024
025068111;Valore EverGreen;30399;6.381,86;1/3/2024;Uscita definitiva;PU;2,925;2.021;di cui Ibridi;Valore EverGreen;3;2.024
025537819;Valore EverGreen;22399;226.770,48;1/7/2024;Uscita definitiva;PU;1,427777778;2.023;di cui Ibridi;Valore EverGreen;1;2.024
025660892;Valore Futuro Piu;22399;86.825,67;1/8/2024;Uscita definitiva;PU;1,088888889;2.023;di cui Ibridi;Valore Futuro Piu;1;2.024
024109896;Valore Alleanza;01903;13.399,79;1/7/2024;Riscatto reworkato;PU;6,836111111;2.017;di cui Ibridi;Valore Alleanza;7;2.024
024109917;Valore Futuro 2015;01903;8.170,43;1/7/2024;Riscatto reworkato;PU;6,836111111;2.017;di cui Ibridi;Valore Futuro;7;2.024
025181299;Valore Futuro Piu;37505;60.076,26;1/11/2024;Uscita definitiva;PU;3,252777778;2.021;di cui Ibridi;Valore Futuro Piu;3;2.024
024359342;Valore Futuro 2015;11599;5.582,89;1/8/2024;Uscita definitiva;PU;6,088888889;2.018;di cui Ibridi;Valore Futuro;6;2.024
024124712;Valore Alleanza;04599;18.892,27;1/8/2024;Riscatto reworkato;PU;6,844444444;2.017;di cui Ibridi;Valore Alleanza;7;2.024
024803829;Extra POP;24799;2.691,14;1/11/2024;Uscita definitiva;PR;4,675;2.020;di cui Ibridi;Extra;4;2.024
024232221;Extra di Alleanza;05002;15.526,87;1/5/2024;Uscita definitiva;PR;6,247222222;2.018;di cui Ibridi;Extra;6;2.024
024233562;Extra di Alleanza;00702;6.324,78;1/6/2024;Uscita definitiva;PR;6,327777778;2.018;di cui Ibridi;Extra;6;2.024
024575573;Valore Futuro Piu;00702;14.908,46;1/5/2024;Uscita definitiva;PU;5,036111111;2.019;di cui Ibridi;Valore Futuro Piu;5;2.024
025364793;Valore Sostenibile;00702;9.635,47;1/5/2024;Uscita definitiva;PU;2,005555556;2.022;di cui Ibridi;Valore Sostenibile;2;2.024
023642187;AllORO 2015 Dip;30499;10.581,36;1/10/2024;Uscita definitiva;PU;8,597222222;2.016;di cui altro;AllORO;8;2.024
024214603;AllORO 2015 Dip;30499;45.511,66;1/5/2024;Uscita definitiva;PU;6,319444444;2.018;di cui altro;AllORO;6;2.024
024862448;Valore Futuro Piu;04811;5.176,38;1/7/2024;Uscita definitiva;PU;4,011111111;2.020;di cui Ibridi;Valore Futuro Piu;4;2.024
025412574;Smart EverGreen 2022;04811;3.594,64;1/9/2024;Uscita definitiva;PR;2,155555556;2.022;di cui Ibridi;Smart EverGreen;2;2.024
024627426;Smart Capital;00700;9.839,13;1/8/2024;Uscita definitiva;PR;5,091666667;2.019;di cui Ibridi;Smart Capital;5;2.024
024631178;Valore Futuro Piu;00700;4.966,23;1/8/2024;Uscita definitiva;PU;5,086111111;2.019;di cui Ibridi;Valore Futuro Piu;5;2.024
025189065;Reinvesto EverGreen;21799;24.568,08;1/10/2024;Uscita definitiva;PU;3,086111111;2.021;di cui Ibridi;Reinvesto EverGreen;3;2.024
023702935;Capitalizza di Alleanza 2012;04100;2.497,28;1/1/2024;Uscita definitiva;PU;7,769444444;2.016;di cui altro;Capitalizza;8;2.024
025145336;Valore EverGreen;16699;10.279,30;1/7/2024;Uscita definitiva;PU;3,016666667;2.021;di cui Ibridi;Valore EverGreen;3;2.024
024471486;Valore Futuro 2015;37520;20.312,70;1/5/2024;Uscita definitiva;PU;5,413888889;2.018;di cui Ibridi;Valore Futuro;6;2.024
022069661;D'ORO 2010;25299;12.059,87;1/1/2024;Uscita definitiva;PR;13,09444444;2.010;di cui altro;D'ORO;ott-15;2.024
